5,13,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,11,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,13,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,19,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,8,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,13,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,19,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,18,6,8,5,11,9,5,3,8,5,3,2,4,7,18,16,19,13,15,19,21,16,19,21,22,20,17,1
5,7,6,8,5,11,9,5,3,8,5,3,3,4,7,18,16,19,13,15,19,21,16,19,21,21,20,17,0
5,9,6,9,5,11,9,5,3,8,5,3,3,4,7,18,15,19,13,15,19,21,16,19,21,21,20,17,1
5,8,6,9,5,11,9,5,3,8,5,3,3,4,7,18,15,19,13,15,19,21,16,19,21,21,20,17,1
10,18,8,11,8,11,10,5,3,11,6,7,5,7,8,16,13,16,13,14,19,21,13,18,17,19,17,16,1
10,6,8,11,8,11,11,5,3,11,6,7,5,7,8,16,13,16,13,13,19,21,13,18,17,19,17,16,0
10,18,8,11,8,11,11,5,3,11,6,7,5,7,8,16,13,16,13,13,19,21,13,18,17,19,17,16,0
10,20,8,11,9,11,11,5,3,11,6,7,5,7,8,16,13,15,13,13,19,21,13,18,17,19,17,16,1
10,14,8,11,9,11,11,5,3,11,7,7,5,7,8,16,13,15,13,13,19,21,13,17,17,19,17,16,0
10,13,8,11,9,11,11,5,4,11,7,7,5,7,8,16,13,15,13,13,19,20,13,17,17,19,17,16,0
10,21,8,11,9,11,11,5,4,11,7,7,5,7,8,16,13,15,13,13,19,20,13,17,17,19,17,16,1
10,13,8,11,9,11,11,5,4,11,7,7,5,7,8,16,13,15,13,13,19,20,13,17,17,19,17,16,0
10,20,8,11,9,11,11,5,5,11,7,7,5,7,8,16,13,15,13,13,19,19,13,17,17,19,17,16,1
10,18,8,11,9,11,11,5,5,11,7,7,5,7,8,16,13,15,13,13,19,19,13,17,17,19,17,16,1
10,20,8,11,9,11,11,5,5,11,7,7,5,7,8,16,13,15,13,13,19,19,13,17,17,19,17,16,1
4,18,9,14,9,13,13,8,8,13,8,9,6,10,8,15,10,15,11,11,16,16,11,16,15,18,14,16,1
4,16,9,14,9,13,13,9,8,13,8,9,6,10,8,15,10,15,11,11,15,16,11,16,15,18,14,16,1
4,20,9,14,9,13,13,9,8,13,8,9,6,10,8,15,10,15,11,11,15,16,11,16,15,18,14,16,1
4,15,9,14,9,13,13,9,8,13,8,9,6,10,8,15,10,15,11,11,15,16,11,16,15,18,14,16,1
4,15,9,14,9,13,13,9,8,13,8,9,6,10,8,15,10,15,11,11,15,16,11,16,15,18,14,16,1
4,7,9,14,9,13,13,9,8,13,9,9,6,10,8,15,10,15,11,11,15,16,11,15,15,18,14,16,0
4,17,9,14,9,13,13,9,8,13,9,9,6,10,9,15,10,15,11,11,15,16,11,15,15,18,14,15,1
4,14,9,14,9,13,13,10,8,13,9,9,6,10,9,15,10,15,11,11,14,16,11,15,15,18,14,15,1
4,17,9,14,9,13,13,10,8,13,9,10,6,10,9,15,10,15,11,11,14,16,11,15,14,18,14,15,0
4,18,10,14,9,13,13,10,8,13,9,10,6,10,9,14,10,15,11,11,14,16,11,15,14,18,14,15,1
4,17,10,14,9,13,13,10,8,13,9,10,6,10,9,14,10,15,11,11,14,16,11,15,14,18,14,15,1
4,9,10,14,9,13,13,10,8,14,9,10,6,10,9,14,10,15,11,11,14,16,10,15,14,18,14,15,1
9,20,12,15,11,14,13,11,11,14,10,12,9,12,13,12,9,13,10,11,13,13,10,14,12,15,12,11,1
9,20,12,16,11,14,13,11,11,14,10,12,9,12,13,12,8,13,10,11,13,13,10,14,12,15,12,11,1
9,20,12,16,11,14,13,11,11,14,10,12,9,12,13,12,8,13,10,11,13,13,10,14,12,15,12,11,1
9,18,12,16,11,14,13,11,11,14,10,12,9,12,13,12,8,13,10,11,13,13,10,14,12,15,12,11,0
9,18,12,16,11,14,13,11,11,14,10,12,9,13,13,12,8,13,10,11,13,13,10,14,12,15,11,11,0
9,21,12,16,11,14,13,11,11,14,10,12,9,13,13,12,8,13,10,11,13,13,10,14,12,15,11,11,1
9,16,12,16,11,14,13,11,11,14,10,12,9,13,13,12,8,13,10,11,13,13,10,14,12,15,11,11,0
9,10,12,16,11,14,13,11,11,14,10,12,9,13,13,12,8,13,10,11,13,13,10,14,12,15,11,11,0
9,20,12,16,11,14,13,11,11,14,10,13,9,13,13,12,8,13,10,11,13,13,10,14,11,15,11,11,1
9,13,12,16,11,14,13,11,11,14,10,13,9,13,13,12,8,13,10,11,13,13,10,14,11,15,11,11,0
9,14,13,16,11,14,13,11,11,14,10,13,9,13,13,11,8,13,10,11,13,13,10,14,11,15,11,11,0
9,15,14,16,11,14,13,11,11,14,10,13,9,13,13,10,8,13,10,11,13,13,10,14,11,15,11,11,0
9,20,14,16,11,14,14,11,11,14,10,13,9,13,13,10,8,13,10,10,13,13,10,14,11,15,11,11,1
9,12,14,16,11,14,14,11,11,14,10,13,9,13,13,10,8,13,10,10,13,13,10,14,11,15,11,11,0
9,17,14,16,11,14,14,11,11,14,10,13,9,13,13,10,8,13,10,10,13,13,10,14,11,15,11,11,0
6,14,14,16,15,17,14,14,13,15,12,13,12,15,15,10,8,9,7,10,10,11,9,12,11,12,9,9,1
6,7,14,16,15,17,14,14,13,15,12,13,12,15,15,10,8,9,7,10,10,11,9,12,11,12,9,9,0
6,16,14,16,15,17,14,14,13,15,12,13,12,15,15,10,8,9,7,10,10,11,9,12,11,12,9,9,1
6,20,14,16,15,17,14,14,13,15,12,13,12,15,15,10,8,9,7,10,10,11,9,12,11,12,9,9,0
6,10,15,16,15,17,14,14,13,15,12,13,12,15,15,9,8,9,7,10,10,11,9,12,11,12,9,9,0
6,17,15,16,15,17,14,14,14,15,12,13,12,15,15,9,8,9,7,10,10,10,9,12,11,12,9,9,1
6,12,15,16,15,17,14,14,14,15,12,13,12,15,15,9,8,9,7,10,10,10,9,12,11,12,9,9,0
6,17,15,16,15,17,14,14,14,15,12,13,12,15,15,9,8,9,7,10,10,10,9,12,11,12,9,9,1
6,16,15,16,15,17,14,14,14,15,12,13,12,15,15,9,8,9,7,10,10,10,9,12,11,12,9,9,0
6,19,15,16,16,17,14,14,14,15,12,13,12,15,15,9,8,8,7,10,10,10,9,12,11,12,9,9,1
6,13,15,16,16,17,14,14,14,15,12,13,12,15,15,9,8,8,7,10,10,10,9,12,11,12,9,9,0
6,15,15,17,16,17,14,14,14,15,12,13,12,15,15,9,7,8,7,10,10,10,9,12,11,12,9,9,0
6,18,15,17,17,17,14,14,14,15,12,13,12,15,15,9,7,7,7,10,10,10,9,12,11,12,9,9,1
6,11,15,17,17,17,14,14,14,16,12,13,12,15,15,9,7,7,7,10,10,10,8,12,11,12,9,9,0
9,17,15,17,18,19,16,18,16,17,15,14,14,17,17,9,7,6,5,8,6,8,7,9,10,10,7,7,1
9,11,15,17,18,19,16,18,16,17,15,14,14,17,18,9,7,6,5,8,6,8,7,9,10,10,7,6,0
9,14,15,17,18,19,16,18,16,17,15,15,14,17,18,9,7,6,5,8,6,8,7,9,9,10,7,6,0
9,15,16,17,18,19,16,18,16,17,15,15,14,17,18,8,7,6,5,8,6,8,7,9,9,10,7,6,1
9,13,16,17,18,19,16,18,16,17,15,15,14,17,19,8,7,6,5,8,6,8,7,9,9,10,7,5,0
9,13,16,17,18,19,16,18,16,17,15,15,14,17,19,8,7,6,5,8,6,8,7,9,9,10,7,5,0
9,16,16,17,18,19,16,18,16,17,15,15,14,17,19,8,7,6,5,8,6,8,7,9,9,10,7,5,0
9,15,16,17,18,19,16,18,16,17,15,15,14,17,19,8,7,6,5,8,6,8,7,9,9,10,7,5,1
9,16,16,17,18,19,16,18,16,17,15,16,14,17,19,8,7,6,5,8,6,8,7,9,8,10,7,5,0
9,14,16,17,18,19,16,18,16,17,15,16,14,17,19,8,7,6,5,8,6,8,7,9,8,10,7,5,1
9,20,16,17,18,19,16,18,16,17,15,16,14,17,20,8,7,6,5,8,6,8,7,9,8,10,7,4,1
2,11,17,18,19,21,19,20,21,19,18,17,14,19,20,7,6,5,3,5,4,3,5,6,7,10,5,4,0
2,14,17,18,19,21,19,20,21,19,18,17,15,19,20,7,6,5,3,5,4,3,5,6,7,9,5,4,1
2,12,17,18,19,21,19,20,21,19,19,17,15,19,20,7,6,5,3,5,4,3,5,5,7,9,5,4,1
2,15,17,18,19,21,19,20,21,19,19,17,15,19,20,7,6,5,3,5,4,3,5,5,7,9,5,4,1
2,15,17,18,19,21,19,20,22,19,19,17,15,19,20,7,6,5,3,5,4,2,5,5,7,9,5,4,1
2,19,17,18,19,21,19,20,22,20,19,17,15,19,20,7,6,5,3,5,4,2,4,5,7,9,5,4,1
2,15,17,18,19,21,19,20,22,20,19,17,15,19,20,7,6,5,3,5,4,2,4,5,7,9,5,4,0
2,17,17,19,19,21,19,20,22,20,19,17,15,19,20,7,5,5,3,5,4,2,4,5,7,9,5,4,1
2,15,17,19,19,21,19,20,22,20,19,17,15,19,20,7,5,5,3,5,4,2,4,5,7,9,5,4,1
2,16,17,19,19,21,19,20,22,20,19,17,15,19,20,7,5,5,3,5,4,2,4,5,7,9,5,4,1
2,13,17,19,19,21,19,20,22,20,19,17,15,19,20,7,5,5,3,5,4,2,4,5,7,9,5,4,1
3,20,19,21,21,22,20,22,22,23,19,20,17,22,21,5,3,3,2,4,2,2,1,5,4,7,2,3,0
3,9,20,21,21,22,20,22,22,23,19,20,17,22,21,4,3,3,2,4,2,2,1,5,4,7,2,3,1
3,12,20,21,21,22,20,22,22,23,19,20,17,22,21,4,3,3,2,4,2,2,1,5,4,7,2,3,0
3,20,20,21,21,22,20,22,22,23,20,20,17,22,21,4,3,3,2,4,2,2,1,4,4,7,2,3,1
3,18,20,21,21,22,20,22,22,23,20,20,17,22,21,4,3,3,2,4,2,2,1,4,4,7,2,3,1
3,16,20,21,21,23,20,22,22,23,20,20,17,22,21,4,3,3,1,4,2,2,1,4,4,7,2,3,1
3,11,20,21,21,23,20,22,22,23,20,21,17,22,21,4,3,3,1,4,2,2,1,4,3,7,2,3,0
3,14,20,21,21,23,20,22,22,23,20,22,17,22,21,4,3,3,1,4,2,2,1,4,2,7,2,3,1
3,20,20,21,21,23,20,22,22,23,20,22,18,22,21,4,3,3,1,4,2,2,1,4,2,6,2,3,1
3,12,20,21,21,23,20,22,22,23,20,22,18,22,21,4,3,3,1,4,2,2,1,4,2,6,2,3,1
3,13,21,24,23,23,21,23,23,24,22,24,22,24,23,3,0,1,1,3,1,1,0,2,0,2,0,1,1
3,21,21,24,23,23,21,23,23,24,22,24,23,24,23,3,0,1,1,3,1,1,0,2,0,1,0,1,0
3,17,21,24,23,23,21,24,23,24,22,24,23,24,23,3,0,1,1,3,0,1,0,2,0,1,0,1,1
3,18,21,24,23,23,21,24,23,24,22,24,23,24,23,3,0,1,1,3,0,1,0,2,0,1,0,1,1
3,9,21,24,23,23,21,24,23,24,22,24,23,24,23,3,0,1,1,3,0,1,0,2,0,1,0,1,1
3,20,21,24,23,23,21,24,23,24,22,24,23,24,23,3,0,1,1,3,0,1,0,2,0,1,0,1,0
3,19,22,24,23,23,21,24,23,24,22,24,23,24,23,2,0,1,1,3,0,1,0,2,0,1,0,1,0
3,20,23,24,23,23,21,24,23,24,22,24,23,24,23,1,0,1,1,3,0,1,0,2,0,1,0,1,1
3,20,23,24,23,23,21,24,23,24,23,24,23,24,23,1,0,1,1,3,0,1,0,1,0,1,0,1,1
3,19,23,24,23,23,22,24,23,24,23,24,23,24,23,1,0,1,1,2,0,1,0,1,0,1,0,1,1
3,12,23,24,23,24,22,24,23,24,23,24,23,24,23,1,0,1,0,2,0,1,0,1,0,1,0,1,1
3,11,23,24,23,24,22,24,23,24,23,24,23,24,23,1,0,1,0,2,0,1,0,1,0,1,0,1,1
