7763,14,12,LOSS
7763,5,28,LOSS
7763,19,6,LOSS
7763,8,17,WIN
7763,12,14,WIN
7763,19,14,LOSS
7763,17,19,WIN
7763,21,12,LOSS
7763,4,18,WIN
7763,20,20,LOSS
7763,12,20,WIN
7763,12,19,WIN
7763,12,20,WIN
7763,20,12,LOSS
7763,20,19,LOSS
7763,18,19,WIN
7763,15,9,LOSS
7763,13,10,LOSS
7763,12,15,WIN
7763,17,8,LOSS
7763,20,26,LOSS
7763,15,15,LOSS
7763,12,17,WIN
7763,13,12,LOSS
7763,13,18,WIN
7763,16,18,WIN
7763,13,6,LOSS
7763,11,19,WIN
7763,14,20,WIN
7763,9,13,WIN
7763,16,12,LOSS
7763,15,17,WIN
7763,16,12,LOSS
7763,13,20,WIN
7763,12,13,WIN
7763,14,15,WIN
7763,4,17,WIN
7763,12,14,WIN
7763,17,17,LOSS
7763,19,20,WIN
7763,7,13,WIN
7763,13,12,LOSS
7763,11,14,WIN
7763,16,21,WIN
7763,13,15,WIN
7763,13,14,WIN
1867,20,8,LOSS
1867,21,10,LOSS
1867,14,20,WIN
1867,7,26,LOSS
1867,13,12,LOSS
1867,10,11,WIN
1867,16,22,LOSS
1867,5,20,WIN
1867,12,12,LOSS
1867,11,14,WIN
1867,6,24,LOSS
1867,13,14,WIN
1867,9,21,WIN
1867,17,17,LOSS
1867,14,18,WIN
1867,21,13,LOSS
1867,20,12,LOSS
1867,20,19,LOSS
1867,11,15,WIN
1867,21,21,LOSS
1867,13,16,WIN
1867,18,10,LOSS
1867,18,8,LOSS
1867,16,18,WIN
1867,7,21,WIN
1867,11,20,WIN
1867,18,18,LOSS
1867,15,17,WIN
1867,12,13,WIN
1867,20,12,LOSS
1867,12,21,WIN
1867,12,18,WIN
1867,18,12,LOSS
1867,13,10,LOSS
1867,13,24,LOSS
1867,15,25,LOSS
1867,12,20,WIN
1867,12,14,WIN
1867,12,18,WIN
1867,19,12,LOSS
1867,18,8,LOSS
1867,17,8,LOSS
1867,20,18,LOSS
1867,12,19,WIN
1867,15,14,LOSS
1867,20,17,LOSS
1867,21,19,LOSS
1867,15,15,LOSS
1867,18,10,LOSS
1867,12,9,LOSS
1867,20,17,LOSS
1867,17,10,LOSS
1867,20,19,LOSS
1867,9,12,WIN
1867,20,19,LOSS
1867,18,12,LOSS
1867,21,15,LOSS
1867,12,20,WIN
1867,12,19,WIN
1867,20,13,LOSS
1867,10,5,LOSS
1867,20,13,LOSS
1867,12,14,WIN
8788,14,20,WIN
8788,7,15,WIN
8788,9,15,WIN
8788,13,7,LOSS
8788,10,21,WIN
8788,19,19,LOSS
8788,20,10,LOSS
8788,6,20,WIN
8788,20,12,LOSS
8788,14,12,LOSS
8788,9,19,WIN
8788,11,20,WIN
8788,16,14,LOSS
8788,13,14,WIN
8788,12,17,WIN
8788,11,15,WIN
8788,17,12,LOSS
8788,16,10,LOSS
8788,14,12,LOSS
8788,19,19,LOSS
8788,13,12,LOSS
8788,12,23,LOSS
8788,12,19,WIN
8788,11,19,WIN
8788,17,18,WIN
8788,18,12,LOSS
8788,17,15,LOSS
8788,12,17,WIN
8788,16,11,LOSS
8788,11,12,WIN
8788,14,12,LOSS
8788,12,20,WIN
8788,13,12,LOSS
8788,18,18,LOSS
8788,9,16,WIN
8788,17,15,LOSS
8788,16,23,LOSS
