6346,16,13,LOSS
6346,13,14,WIN
6346,15,7,LOSS
6346,10,20,WIN
6346,20,12,LOSS
6346,17,16,LOSS
6346,17,17,LOSS
6346,20,20,LOSS
6346,6,17,WIN
6346,20,17,LOSS
6346,17,13,LOSS
6346,13,7,LOSS
6346,15,11,LOSS
6346,17,14,LOSS
6346,11,12,WIN
6346,13,12,LOSS
6346,15,6,LOSS
6346,11,14,WIN
6346,17,14,LOSS
6346,18,16,LOSS
6346,10,14,WIN
6346,12,11,LOSS
6346,20,14,LOSS
6346,19,24,LOSS
6346,18,13,LOSS
6346,19,16,LOSS
6346,12,23,LOSS
6346,18,21,WIN
6346,18,21,WIN
6346,11,21,WIN
6346,20,23,LOSS
6346,13,27,LOSS
6346,20,25,LOSS
6346,12,10,LOSS
6346,13,28,LOSS
6346,7,10,WIN
6346,15,21,WIN
6346,12,24,LOSS
6346,17,26,LOSS
6346,13,26,LOSS
6346,17,22,LOSS
6346,21,20,LOSS
6346,8,21,WIN
6346,16,23,LOSS
6346,15,21,WIN
6346,21,12,LOSS
6346,14,24,LOSS
6346,13,20,WIN
6346,21,21,LOSS
6346,15,10,LOSS
6346,18,13,LOSS
6346,12,16,WIN
6346,9,22,LOSS
6346,20,16,LOSS
6346,18,16,LOSS
6346,12,23,LOSS
6346,14,14,LOSS
7800,10,27,LOSS
7800,21,21,LOSS
7800,20,25,LOSS
7800,9,18,WIN
7800,16,25,LOSS
7800,18,27,LOSS
7800,21,21,LOSS
7800,17,20,WIN
7800,8,19,WIN
7800,13,18,WIN
7800,14,29,LOSS
7800,14,24,LOSS
7800,10,12,WIN
7800,17,23,LOSS
7800,15,22,LOSS
7800,15,24,LOSS
7800,20,30,LOSS
7800,20,22,LOSS
7800,16,22,LOSS
7800,20,24,LOSS
7800,12,28,LOSS
7800,18,21,WIN
7800,16,24,LOSS
7800,16,20,WIN
7800,18,21,WIN
7800,12,16,WIN
7800,15,21,WIN
7800,21,23,LOSS
7800,9,11,WIN
7800,12,19,WIN
7800,13,5,LOSS
7800,12,20,WIN
7800,19,24,LOSS
7800,15,14,LOSS
7800,16,22,LOSS
7800,20,12,LOSS
7800,19,18,LOSS
7800,8,22,LOSS
7800,11,23,LOSS
7800,16,14,LOSS
7800,21,8,LOSS
7800,8,22,LOSS
7800,14,19,WIN
7800,12,19,WIN
7800,17,19,WIN
7800,21,12,LOSS
7800,13,22,LOSS
7800,19,12,LOSS
7800,12,13,WIN
7800,9,20,WIN
7800,19,20,WIN
7800,8,19,WIN
7800,9,5,LOSS
7800,10,13,WIN
7800,8,17,WIN
3410,16,25,LOSS
3410,16,26,LOSS
3410,16,30,LOSS
3410,18,13,LOSS
3410,11,23,LOSS
3410,15,18,WIN
3410,18,18,LOSS
3410,11,21,WIN
3410,16,25,LOSS
3410,17,9,LOSS
3410,8,17,WIN
3410,20,20,LOSS
3410,8,23,LOSS
3410,19,28,LOSS
3410,5,21,WIN
3410,16,13,LOSS
3410,15,22,LOSS
3410,20,19,LOSS
3410,17,20,WIN
3410,17,23,LOSS
3410,20,28,LOSS
3410,13,9,LOSS
3410,14,21,WIN
3410,20,21,WIN
3410,21,23,LOSS
3410,10,17,WIN
3410,12,15,WIN
3410,15,8,LOSS
3410,15,14,LOSS
3410,20,17,LOSS
3410,14,22,LOSS
3410,16,22,LOSS
3410,18,15,LOSS
3410,11,27,LOSS
3410,10,14,WIN
3410,20,24,LOSS
3410,17,23,LOSS
3410,6,30,LOSS
3410,13,24,LOSS
3410,20,9,LOSS
3410,13,14,WIN
3410,15,23,LOSS
3410,7,21,WIN
