5488,13,13,LOSS
5488,10,8,LOSS
5488,14,30,LOSS
5488,16,14,LOSS
5488,14,20,WIN
5488,16,13,LOSS
5488,17,12,LOSS
5488,5,13,WIN
5488,16,20,WIN
5488,20,9,LOSS
5488,18,18,LOSS
5488,16,12,LOSS
5488,20,13,LOSS
5488,18,14,LOSS
5488,18,15,LOSS
5488,13,14,WIN
5488,14,18,WIN
5488,9,15,WIN
5488,12,13,WIN
5488,12,16,WIN
5488,15,14,LOSS
5488,15,16,WIN
5488,15,17,WIN
5488,19,20,WIN
5488,12,21,WIN
5488,15,20,WIN
5488,15,5,LOSS
5488,16,23,LOSS
5488,10,11,WIN
5488,11,21,WIN
5488,13,19,WIN
5488,10,20,WIN
5488,14,14,LOSS
5488,5,18,WIN
5488,10,14,WIN
5488,13,13,LOSS
5488,19,14,LOSS
5488,13,16,WIN
5488,20,14,LOSS
5488,14,14,LOSS
5488,5,12,WIN
5488,16,17,WIN
5488,10,13,WIN
5488,11,20,WIN
5488,15,19,WIN
5488,8,14,WIN
5488,15,17,WIN
5488,20,14,LOSS
5488,11,12,WIN
5488,16,28,LOSS
5488,14,15,WIN
5488,12,15,WIN
5488,14,12,LOSS
5488,17,4,LOSS
5488,11,20,WIN
5488,18,30,LOSS
5488,20,5,LOSS
5488,7,13,WIN
5488,15,30,LOSS
5488,12,19,WIN
5488,13,10,LOSS
5488,15,13,LOSS
5488,17,12,LOSS
4133,15,16,WIN
4133,20,21,WIN
4133,13,11,LOSS
4133,16,14,LOSS
4133,11,13,WIN
4133,17,8,LOSS
4133,10,12,WIN
4133,20,6,LOSS
4133,19,19,LOSS
4133,21,17,LOSS
4133,13,20,WIN
4133,12,20,WIN
4133,21,7,LOSS
4133,11,13,WIN
4133,20,18,LOSS
4133,12,19,WIN
4133,11,18,WIN
4133,19,16,LOSS
4133,20,19,LOSS
4133,20,20,LOSS
4133,15,13,LOSS
4133,10,20,WIN
4133,15,17,WIN
4133,15,27,LOSS
4133,20,21,WIN
4133,18,5,LOSS
4133,10,21,WIN
4133,17,19,WIN
4133,9,15,WIN
4133,17,14,LOSS
4133,13,14,WIN
4133,17,29,LOSS
4133,17,19,WIN
4133,15,6,LOSS
4133,10,18,WIN
4133,13,18,WIN
4133,9,12,WIN
4133,6,16,WIN
4133,17,17,LOSS
4133,16,18,WIN
4133,10,14,WIN
4133,13,17,WIN
4133,16,16,LOSS
4133,18,20,WIN
4133,13,15,WIN
4133,10,12,WIN
4133,9,13,WIN
4133,11,19,WIN
4133,12,21,WIN
4133,18,17,LOSS
4133,6,14,WIN
4133,18,9,LOSS
4133,20,21,WIN
4133,20,13,LOSS
4133,14,13,LOSS
4133,20,20,LOSS
4133,16,12,LOSS
4133,20,20,LOSS
4133,20,11,LOSS
4133,19,20,WIN
4133,15,18,WIN
9883,16,13,LOSS
9883,7,14,WIN
9883,15,24,LOSS
9883,13,15,WIN
9883,16,16,LOSS
9883,19,15,LOSS
9883,18,13,LOSS
9883,10,21,WIN
9883,16,17,WIN
9883,11,7,LOSS
9883,16,13,LOSS
9883,15,13,LOSS
9883,14,13,LOSS
9883,16,22,LOSS
9883,9,19,WIN
9883,21,14,LOSS
9883,20,20,LOSS
